202 0 clueweb12-0602wb-40-19720 1  2.3410382671499916 run1
214 0 clueweb12-1211wb-83-27185 144  1.104103360350542 run1
214 0 clueweb12-1000wb-82-29777 145  1.1026032192224768 run1
214 0 clueweb12-1901wb-46-09870 146  1.0957709563977565 run1
214 0 clueweb12-0716wb-55-21961 147  1.0954283514930552 run1
214 0 clueweb12-0818wb-21-22312 148  1.0935290877910837 run1
214 0 clueweb12-0906wb-09-38223 149  1.0933756638565804 run1
214 0 clueweb12-0905wb-57-04093 150  1.0928136614221966 run1
214 0 clueweb12-0817wb-97-03585 151  1.0915395993136536 run1
214 0 clueweb12-0904wb-52-06822 152  1.0911836597148208 run1
214 0 clueweb12-1109wb-20-06783 153  1.09045572415699 run1
214 0 clueweb12-0907wb-58-25701 154  1.0902699829543883 run1
214 0 clueweb12-0003wb-84-12101 155  1.089924414056083 run1
214 0 clueweb12-0915wb-10-05904 156  1.0872908729261224 run1
214 0 clueweb12-0908wb-00-05222 157  1.086286925932694 run1
214 0 clueweb12-0907wb-58-25696 158  1.085485533772022 run1
214 0 clueweb12-1217wb-94-08267 159  1.0809734446240233 run1
214 0 clueweb12-1516wb-03-11483 160  1.0809734446240233 run1
214 0 clueweb12-1301wb-88-27355 161  1.077065269603866 run1
214 0 clueweb12-1411wb-48-21423 162  1.0744715600304722 run1
214 0 clueweb12-1413wb-26-01661 163  1.0744715600304722 run1
214 0 clueweb12-0919wb-66-07959 164  1.0644512805422996 run1
214 0 clueweb12-1808wb-44-12215 165  1.061172271044902 run1
214 0 clueweb12-1406wb-12-16638 166  1.0583131728947193 run1
214 0 clueweb12-1409wb-01-21052 167  1.0583131728947193 run1
214 0 clueweb12-1011wb-08-01602 168  1.0526455109574906 run1
214 0 clueweb12-0106wb-53-06270 169  1.0525566407361127 run1
214 0 clueweb12-0001wb-54-32792 170  1.0506956215877732 run1
214 0 clueweb12-0608wb-76-25718 171  1.0492155533660368 run1
214 0 clueweb12-0012wb-15-12287 172  1.045877813978091 run1
214 0 clueweb12-0410wb-13-19082 173  1.0436036803861501 run1
214 0 clueweb12-0205wb-45-16151 174  1.0398612479047455 run1
214 0 clueweb12-0805wb-35-36460 175  1.0392819579406984 run1
214 0 clueweb12-0308wb-04-00989 176  1.0376803218338908 run1
214 0 clueweb12-1414wb-05-06393 177  1.0371926628752122 run1
214 0 clueweb12-0006wb-79-17102 178  1.0332003655253057 run1
214 0 clueweb12-0402wb-41-17199 179  1.0231281143721158 run1
214 0 clueweb12-1804wb-55-03111 180  1.0216105705291592 run1
214 0 clueweb12-0411wb-27-01293 181  1.0183579466099273 run1
214 0 clueweb12-1310wb-85-07942 182  1.0156616890680523 run1
214 0 clueweb12-1017wb-96-09191 183  1.0146528633654703 run1
214 0 clueweb12-1804wb-06-24686 184  1.0055629674984212 run1
214 0 clueweb12-1805wb-00-32090 185  0.9972361197784764 run1
214 0 clueweb12-0901wb-17-07536 186  0.9966077964305479 run1
214 0 clueweb12-0008wb-06-20160 187  0.9949246243452773 run1
214 0 clueweb12-0010wb-91-10771 188  0.9934189407681344 run1
214 0 clueweb12-1714wb-97-20015 189  0.9830816809650594 run1
214 0 clueweb12-1020wb-20-20820 190  0.9780930431187272 run1
214 0 clueweb12-1707wb-94-16826 191  0.9762802040362262 run1
214 0 clueweb12-0012wb-92-00475 192  0.9741837239945879 run1
214 0 clueweb12-1705wb-76-20550 193  0.9613456780384371 run1
214 0 clueweb12-0404wb-02-02634 194  0.9575634663339002 run1
214 0 clueweb12-1410wb-71-08285 195  0.9480248280817996 run1
214 0 clueweb12-0207wb-94-04420 196  0.9465919514464648 run1
214 0 clueweb12-0911wb-16-20604 197  0.9263556258084548 run1
214 0 clueweb12-0207wb-15-16294 198  0.9230827430010978 run1
214 0 clueweb12-1008wb-63-22620 199  0.9077222563056858 run1
214 0 clueweb12-1505wb-54-02354 200  0.9063436570142003 run1
214 0 clueweb12-1713wb-26-14574 201  0.9055664470879425 run1
214 0 clueweb12-1415wb-77-16473 202  0.9046860135918394 run1
214 0 clueweb12-0704wb-45-22618 203  0.902209524081798 run1
214 0 clueweb12-0808wb-10-13286 204  0.8976743565232113 run1
214 0 clueweb12-1616wb-72-30543 205  0.8941272458081807 run1
214 0 clueweb12-0703wb-75-23327 206  0.8870174679403556 run1
214 0 clueweb12-1004wb-75-09627 207  0.8837255148644662 run1
214 0 clueweb12-0104wb-60-10323 208  0.8809133592295662 run1
214 0 clueweb12-0711wb-88-21573 209  0.8809016477994555 run1
214 0 clueweb12-0711wb-88-21590 210  0.8809016477994555 run1
214 0 clueweb12-0003wb-61-31945 211  0.8795556662495078 run1
214 0 clueweb12-1617wb-18-04963 212  0.8790195254206936 run1
214 0 clueweb12-0910wb-33-08467 213  0.8762548366785756 run1
214 0 clueweb12-0305wb-18-19233 214  0.8761995583033716 run1
214 0 clueweb12-0813wb-43-06367 215  0.8752350115453412 run1
214 0 clueweb12-1000wb-02-09651 216  0.8666936864172158 run1
214 0 clueweb12-0000wb-27-15113 217  0.8652107884857203 run1
214 0 clueweb12-0000wb-27-15113.txt 218  0.8652107884857203 run1
214 0 clueweb12-0013wb-65-19605 219  0.8648325686149535 run1
214 0 clueweb12-0712wb-68-22718 220  0.857990935240334 run1
214 0 clueweb12-1812wb-15-19067 221  0.8567701851271163 run1
214 0 clueweb12-0506wb-54-27858 222  0.856508633112614 run1
214 0 clueweb12-1608wb-18-27557 223  0.8527918619433364 run1
214 0 clueweb12-0807wb-35-20486 224  0.847254142587574 run1
214 0 clueweb12-0102wb-48-19448 225  0.8470920092420481 run1
214 0 clueweb12-0102wb-48-19454 226  0.8470920092420481 run1
214 0 clueweb12-0704wb-17-23719 227  0.8405223942231388 run1
214 0 clueweb12-0007wb-89-24274 228  0.8405223942231388 run1
214 0 clueweb12-0607wb-55-14514 229  0.8401146050021614 run1
214 0 clueweb12-0107wb-00-12757 230  0.836576974768721 run1
214 0 clueweb12-0200wb-94-12905 231  0.8329833810412739 run1
214 0 clueweb12-0904wb-37-09629 232  0.8329203046556065 run1
214 0 clueweb12-1808wb-41-07805 233  0.8329203046556065 run1
214 0 clueweb12-0109wb-61-07769 234  0.8308783791090351 run1
214 0 clueweb12-1004wb-68-12196 235  0.8206576440617491 run1
214 0 clueweb12-1909wb-32-33846 236  0.8159056034195729 run1
214 0 clueweb12-0005wb-98-11303 237  0.8056112235063172 run1
214 0 clueweb12-1804wb-08-27299 238  0.8019601864472466 run1
214 0 clueweb12-0404wb-13-29201 239  0.8000805826324918 run1
214 0 clueweb12-0911wb-47-26215 240  0.7974729604120723 run1
214 0 clueweb12-0815wb-87-08839 241  0.7762436979242789 run1
214 0 clueweb12-0200tw-72-02253 242  0.7708958682079479 run1
214 0 clueweb12-0206wb-85-22605 243  0.7363143433791239 run1
214 0 clueweb12-1004wb-51-16212 244  0.7259119038303391 run1
214 0 clueweb12-0716wb-10-05347 245  0.7165619013973916 run1
214 0 clueweb12-1315wb-18-20028 246  0.7162552101711145 run1
214 0 clueweb12-0406wb-69-31364 247  0.6994920585086328 run1
214 0 clueweb12-1004wb-58-20054 248  0.698447974782984 run1
214 0 clueweb12-1004wb-75-09624 249  0.6979079632464383 run1
214 0 clueweb12-0105wb-87-17612 250  0.6944106689070335 run1
214 0 clueweb12-0001wb-20-04942 251  0.6839143826795839 run1
214 0 clueweb12-0809wb-37-29898 252  0.6704426579575107 run1
214 0 clueweb12-0205wb-83-21747 253  0.645832310248798 run1
214 0 clueweb12-0207wb-27-19411 254  0.6333391223143996 run1
214 0 clueweb12-0104wb-81-03123 255  0.623118299328748 run1
214 0 clueweb12-0203wb-66-01934 256  0.5981841515954132 run1
214 0 clueweb12-1311wb-06-15912 257  0.5546038177497753 run1
214 0 clueweb12-0310wb-80-14394 258  0.5447182056989407 run1
214 0 clueweb12-1013wb-53-32077 259  0.5243259385179364 run1
214 0 clueweb12-0608wb-96-06615 260  0.495654897878543 run1
214 0 clueweb12-0211wb-97-27256 261  0.4931124796038745 run1
214 0 clueweb12-1803wb-12-16178 262  0.4774525494397908 run1
214 0 clueweb12-1812wb-71-23071 263  0.44855333295692656 run1
214 0 clueweb12-1812wb-71-23042 264  0.44848473373007264 run1
214 0 clueweb12-1104wb-29-08213 265  0.44535349334860147 run1
214 0 clueweb12-1104wb-29-08227 266  0.44535349334860147 run1
214 0 clueweb12-1104wb-63-08767 267  0.44535349334860147 run1
214 0 clueweb12-1104wb-74-24883 268  0.44535349334860147 run1
214 0 clueweb12-1105wb-34-12076 269  0.44535349334860147 run1
214 0 clueweb12-1105wb-30-04997 270  0.4453373331707449 run1
214 0 clueweb12-1104wb-86-12986 271  0.44530501809185014 run1
214 0 clueweb12-1511wb-91-11816 272  0.4443966161148075 run1
214 0 clueweb12-0305wb-01-31241 273  0.4429563010128404 run1
214 0 clueweb12-0411wb-62-01742 274  0.36091637819605704 run1
214 0 clueweb12-0406wb-07-24033 275  0.35078886935336134 run1
214 0 clueweb12-1616wb-70-18314 276  0.32439609186127694 run1
214 0 clueweb12-0207wb-32-10484 277  0.3218318951312161 run1
214 0 clueweb12-1002wb-20-18538 278  0.31426184797979845 run1
214 0 clueweb12-1813wb-19-15326 279  0.2967757452392361 run1
214 0 clueweb12-1813wb-06-09068 280  0.2953591164198197 run1
214 0 clueweb12-1512wb-62-09814 281  0.26493405292753114 run1
214 0 clueweb12-0714wb-81-16008 282  0.1974637908405897 run1
214 0 clueweb12-1500tw-39-13753 283  0.19684775875874375 run1
214 0 clueweb12-1708wb-02-14339 284  0.1724006772204785 run1
214 0 clueweb12-1708wb-02-14337 285  0.16533192273314462 run1
214 0 clueweb12-1300tw-66-00071 286  0.16389927505577026 run1
214 0 clueweb12-1902wb-70-03387 287  0.1272432677290563 run1
214 0 clueweb12-1903wb-80-19273 288  0.12636082223851938 run1
214 0 clueweb12-1902wb-49-30749 289  0.12587009874493565 run1
214 0 clueweb12-0305wb-36-21065 290  0.12344336438867312 run1
214 0 clueweb12-1710wb-88-17007 291  0.12202279505645205 run1
214 0 clueweb12-1704wb-93-00042 292  0.1213485948942933 run1
214 0 clueweb12-0012wb-23-03355 293  0.11349376766198892 run1
214 0 clueweb12-1705wb-30-21259 294  0.10777010025940008 run1
214 0 clueweb12-1908wb-52-06038.html 295  0.10162053204845412 run1
214 0 clueweb12-0503wb-56-28835 296  0.09112693714617473 run1
214 0 clueweb12-0105wb-81-10801 297  0.09026074373375712 run1
214 0 clueweb12-1807wb-28-23203 298  0.09019840082616146 run1
214 0 clueweb12-0112wb-37-19742 299  0.08951661938295259 run1
214 0 clueweb12-0300wb-02-13626 300  0.0891099075834303 run1
214 0 clueweb12-0106wb-36-17768 301  0.08908531135085872 run1
214 0 clueweb12-0202wb-93-27362 302  0.08713472728018648 run1
214 0 clueweb12-1502wb-19-29250 303  0.08373784054588004 run1
214 0 clueweb12-0006wb-42-31502 304  0.08043452877785227 run1
214 0 clueweb12-0311wb-60-09147 305  0.07835635032747296 run1
214 0 clueweb12-1802wb-60-07677 306  0.0780308916597085 run1
214 0 clueweb12-1602wb-13-07991 307  0.0774797758989712 run1
214 0 clueweb12-0609wb-87-16396 308  0.07696019104387826 run1
214 0 clueweb12-0100wb-43-25360 309  0.07281118918044777 run1
214 0 clueweb12-0203wb-26-30946 310  0.07232217808116886 run1
214 0 clueweb12-0004wb-93-27469 311  0.06853581913491996 run1
214 0 clueweb12-0402wb-17-30671 312  0.06777403930688794 run1
214 0 clueweb12-0104wb-93-18870 313  0.06656874420684218 run1
214 0 clueweb12-1608wb-71-19964 314  0.06624604042574334 run1
214 0 clueweb12-1208wb-99-12573 315  0.06533278125534663 run1
214 0 clueweb12-1312wb-23-05471 316  0.06379991029564401 run1
214 0 clueweb12-1504wb-04-04052 317  0.06373151427572311 run1
214 0 clueweb12-0607wb-50-05336 318  0.06348922508502468 run1
214 0 clueweb12-1009wb-15-07078 319  0.062185206621557784 run1
214 0 clueweb12-0205wb-86-05142 320  0.06082827705183627 run1
214 0 clueweb12-0308wb-78-14542 321  0.0579975850298143 run1
214 0 clueweb12-0104wb-93-18871 322  0.05750136411034894 run1
214 0 clueweb12-1708wb-50-15127 323  0.05736147631585829 run1
214 0 clueweb12-0411wb-56-22724 324  0.05698033271743805 run1
214 0 clueweb12-0300wb-72-31927 325  0.05691128847436078 run1
214 0 clueweb12-1100tw-18-08929 326  0.055507430810082366 run1
214 0 clueweb12-1100tw-18-08930 327  0.055507430810082366 run1
214 0 clueweb12-0611wb-44-31141 328  0.05536661401401688 run1
214 0 clueweb12-1308wb-83-09956 329  0.05445821166586866 run1
214 0 clueweb12-0609wb-84-09436 330  0.054440169135438456 run1
214 0 clueweb12-0200wb-36-14445 331  0.05442700734682743 run1
214 0 clueweb12-0812wb-97-14300 332  0.05314231261348406 run1
214 0 clueweb12-0002wb-85-18818 333  0.05299924961445816 run1
214 0 clueweb12-1705wb-23-00782 334  0.0529290903435952 run1
214 0 clueweb12-0107wb-03-14032 335  0.05269135163088292 run1
214 0 clueweb12-0107wb-11-11264 336  0.05269135163088292 run1
214 0 clueweb12-1501tw-02-17021 337  0.0525972488447216 run1
214 0 clueweb12-1803wb-14-26022 338  0.05215561845189736 run1
214 0 clueweb12-1300tw-65-13739 339  0.05112913736752612 run1
214 0 clueweb12-1300tw-67-01133 340  0.05112913736752612 run1
214 0 clueweb12-0202wb-48-03797 341  0.051043850759460656 run1
214 0 clueweb12-1705wb-52-19457 342  0.05094789156407799 run1
214 0 clueweb12-0612wb-24-07469 343  0.05014136456086987 run1
214 0 clueweb12-0112wb-61-03494 344  0.0501030528225733 run1
214 0 clueweb12-0101wb-06-30496 345  0.04950252896355347 run1
214 0 clueweb12-0300wb-65-27893 346  0.0494180583106865 run1
214 0 clueweb12-0405wb-23-16415 347  0.049398220090612566 run1
214 0 clueweb12-0609wb-24-01197 348  0.04897968394627235 run1
214 0 clueweb12-0101wb-14-06809 349  0.048671945796855555 run1
214 0 clueweb12-0104wb-79-05346 350  0.048517688092160165 run1
214 0 clueweb12-1802wb-68-05084 351  0.0485048843139298 run1
214 0 clueweb12-1315wb-43-13356 352  0.048411320217857164 run1
214 0 clueweb12-1503wb-97-07530 353  0.0476521400520129 run1
214 0 clueweb12-1600tw-08-00562 354  0.047521935449029565 run1
214 0 clueweb12-0711wb-88-02111 355  0.04727276626188986 run1
214 0 clueweb12-1600tw-08-15147 356  0.04719368664039877 run1
214 0 clueweb12-1409wb-55-07729 357  0.04631369645805591 run1
214 0 clueweb12-1811wb-66-00168 358  0.04597258873235739 run1
214 0 clueweb12-0101wb-82-10173 359  0.04596677704047406 run1
214 0 clueweb12-0602wb-07-28391 360  0.04591319674155286 run1
214 0 clueweb12-0606wb-15-11757 361  0.04554646384043313 run1
214 0 clueweb12-1217wb-30-00890 362  0.045509669081492295 run1
214 0 clueweb12-1801wb-40-24667 363  0.04542546980663074 run1
214 0 clueweb12-0011wb-71-10004 364  0.04535091974853438 run1
214 0 clueweb12-1911wb-02-24306 365  0.04518853491829092 run1
214 0 clueweb12-1714wb-27-16466 366  0.04435022413701267 run1
214 0 clueweb12-1714wb-27-16467 367  0.04420087350149094 run1
214 0 clueweb12-0701wb-14-06076 368  0.044113168457100525 run1
214 0 clueweb12-0508wb-52-15052 369  0.0437463908371844 run1
214 0 clueweb12-1400tw-41-03868 370  0.0436950151402614 run1
214 0 clueweb12-0301wb-05-32365 371  0.043634074401091336 run1
214 0 clueweb12-1807wb-67-21484 372  0.043628899928232205 run1
214 0 clueweb12-0402wb-69-17683 373  0.0436193102036168 run1
214 0 clueweb12-1800tw-57-04398 374  0.043600476517010316 run1
214 0 clueweb12-0602wb-13-22523 375  0.04287596407079742 run1
214 0 clueweb12-0105wb-36-06897 376  0.04275269196605312 run1
214 0 clueweb12-0402wb-69-17670 377  0.04265362491996638 run1
214 0 clueweb12-0700tw-14-05689 378  0.04206383734344654 run1
214 0 clueweb12-0713wb-23-25061 379  0.0419528346394291 run1
214 0 clueweb12-0002wb-72-32199 380  0.04180680913269615 run1
214 0 clueweb12-0811wb-67-17471 381  0.04175255995984449 run1
214 0 clueweb12-0101wb-06-31185 382  0.041632697701939954 run1
214 0 clueweb12-0508wb-94-15791 383  0.04157735712490335 run1
214 0 clueweb12-0704wb-15-06290 384  0.04120680448030162 run1
214 0 clueweb12-1400wb-79-28607 385  0.04114778812955771 run1
214 0 clueweb12-0709wb-58-16187 386  0.04039281424853296 run1
214 0 clueweb12-0410wb-02-15198 387  0.04004916266093114 run1
214 0 clueweb12-0006wb-30-32729 388  0.03982767700541661 run1
214 0 clueweb12-1804wb-12-17154 389  0.039337489658082606 run1
214 0 clueweb12-1804wb-40-14381 390  0.03914517075535714 run1
214 0 clueweb12-1803wb-94-16587 391  0.039040841782204704 run1
214 0 clueweb12-1804wb-02-17902 392  0.03899065858080064 run1
214 0 clueweb12-1804wb-24-05398 393  0.03899065858080064 run1
214 0 clueweb12-1804wb-24-05399 394  0.03897397380166327 run1
214 0 clueweb12-1804wb-12-17156 395  0.03890578945954833 run1
214 0 clueweb12-1804wb-12-17157 396  0.03890578945954833 run1
214 0 clueweb12-1804wb-12-17155 397  0.03888921334808077 run1
214 0 clueweb12-1804wb-49-25025 398  0.03888921334808077 run1
214 0 clueweb12-1607wb-17-04561 399  0.03888093323357721 run1
214 0 clueweb12-1304wb-45-03877 400  0.03880965783519538 run1
214 0 clueweb12-1803wb-72-26780 401  0.038805003510136396 run1
214 0 clueweb12-1804wb-40-14382 402  0.038805003510136396 run1
214 0 clueweb12-1606wb-92-16310 403  0.038770487521446885 run1
214 0 clueweb12-1803wb-94-16589 404  0.03873606347229621 run1
214 0 clueweb12-1606wb-92-16309 405  0.038649589832269356 run1
214 0 clueweb12-1606wb-98-14001 406  0.03860737999333795 run1
214 0 clueweb12-1606wb-92-16313 407  0.03836017207447833 run1
214 0 clueweb12-1607wb-17-04564 408  0.03836017207447833 run1
214 0 clueweb12-1606wb-92-16311 409  0.03825093999036162 run1
214 0 clueweb12-1607wb-17-04563 410  0.03825093999036162 run1
214 0 clueweb12-0402wb-52-35351 411  0.03796686676967008 run1
214 0 clueweb12-1416wb-03-16974 412  0.03777454708574417 run1
214 0 clueweb12-0608wb-06-27359 413  0.03771737328857532 run1
214 0 clueweb12-0900tw-98-21762 414  0.037526651221161805 run1
214 0 clueweb12-1606wb-98-13994 415  0.037471505479159305 run1
214 0 clueweb12-1607wb-17-04558 416  0.037471505479159305 run1
214 0 clueweb12-1606wb-92-16312 417  0.03746557925652551 run1
214 0 clueweb12-1606wb-94-02144 418  0.03746557925652551 run1
214 0 clueweb12-1606wb-76-06182 419  0.03743303521660011 run1
214 0 clueweb12-1606wb-92-16307 420  0.03740942001972776 run1
214 0 clueweb12-1607wb-07-28612 421  0.03740942001972776 run1
214 0 clueweb12-1606wb-94-02140 422  0.03738437777950394 run1
214 0 clueweb12-1607wb-17-04560 423  0.03738437777950394 run1
214 0 clueweb12-1607wb-07-28608 424  0.037374080876184164 run1
214 0 clueweb12-1607wb-26-06930 425  0.037374080876184164 run1
214 0 clueweb12-0700tw-75-12937 426  0.03736768425928995 run1
214 0 clueweb12-1607wb-07-28609 427  0.037344707969354844 run1
214 0 clueweb12-1606wb-94-02139 428  0.037338841694111405 run1
214 0 clueweb12-1606wb-98-13999 429  0.037338841694111405 run1
214 0 clueweb12-0605wb-79-14310 430  0.03732315064535141 run1
214 0 clueweb12-1606wb-98-13993 431  0.037321259441514765 run1
214 0 clueweb12-0606wb-77-13409 432  0.03728591918512402 run1
214 0 clueweb12-1607wb-07-28611 433  0.037227905093623004 run1
214 0 clueweb12-1606wb-92-16303 434  0.03716412885055429 run1
214 0 clueweb12-0601wb-76-01743 435  0.03712993909548 run1
214 0 clueweb12-0407wb-22-23723 436  0.037109786475557405 run1
214 0 clueweb12-1606wb-68-27569 437  0.037090614938897926 run1
214 0 clueweb12-1606wb-68-27570 438  0.037090614938897926 run1
214 0 clueweb12-0304wb-42-24934 439  0.03706350594587685 run1
214 0 clueweb12-1407wb-14-19984 440  0.03704585141259628 run1
214 0 clueweb12-1606wb-68-27571 441  0.03701753555936429 run1
214 0 clueweb12-0606wb-42-07759 442  0.036963820866376555 run1
214 0 clueweb12-0605wb-42-14767 443  0.03679858882832879 run1
214 0 clueweb12-0003wb-11-26230 444  0.03671093882181276 run1
214 0 clueweb12-0308wb-75-11839 445  0.03663535309225916 run1
214 0 clueweb12-1103wb-35-17223 446  0.0365823537023167 run1
214 0 clueweb12-0817wb-62-16267 447  0.03652920352778878 run1
214 0 clueweb12-0611wb-11-24228 448  0.03645405938131162 run1
214 0 clueweb12-0311wb-40-25200 449  0.03644295052866101 run1
214 0 clueweb12-0311wb-46-23587 450  0.03644295052866101 run1
214 0 clueweb12-0311wb-60-09175 451  0.03644295052866101 run1
214 0 clueweb12-0208wb-31-10787 452  0.03638221348458165 run1
214 0 clueweb12-0309wb-05-11207 453  0.03604537325894667 run1
214 0 clueweb12-0212wb-09-16791 454  0.03600082331311256 run1
214 0 clueweb12-0100tw-25-05344 455  0.03589659032438562 run1
214 0 clueweb12-0402wb-69-17671 456  0.03587045850755406 run1
214 0 clueweb12-0804wb-79-24922 457  0.035866656478634476 run1
214 0 clueweb12-0306wb-19-24902 458  0.03565738271966232 run1
214 0 clueweb12-1108wb-07-18055 459  0.03559337577712507 run1
214 0 clueweb12-1111wb-02-08888 460  0.0355192555586427 run1
214 0 clueweb12-0411wb-74-17797 461  0.03551302541108276 run1
214 0 clueweb12-0800tw-44-15960 462  0.03551050400978919 run1
214 0 clueweb12-0304wb-88-18324 463  0.035343225039188256 run1
214 0 clueweb12-1910wb-65-07886 464  0.03506592085602816 run1
214 0 clueweb12-0200tw-76-01147 465  0.03485834916107777 run1
214 0 clueweb12-0302wb-05-04478 466  0.03485333834108185 run1
214 0 clueweb12-0011wb-73-29217 467  0.03473826950277119 run1
214 0 clueweb12-1706wb-87-01567 468  0.03468982303669865 run1
