202 0 clueweb12-1701wb-32-00144 1  29.312009596891578 run1
214 0 clueweb12-0012wb-15-12275 154  11.939696084245789 run1
214 0 clueweb12-0908wb-00-05222 155  11.93625961194109 run1
214 0 clueweb12-1808wb-44-12215 156  11.935695274030758 run1
214 0 clueweb12-0907wb-58-25696 157  11.931971786276037 run1
214 0 clueweb12-0012wb-57-07518 158  11.92975093633362 run1
214 0 clueweb12-1504wb-34-04019 159  11.927323538309976 run1
214 0 clueweb12-0818wb-57-10653 160  11.927010171585614 run1
214 0 clueweb12-0106wb-53-06270 161  11.92619604163963 run1
214 0 clueweb12-0209wb-71-22551 162  11.910023350756054 run1
214 0 clueweb12-0919wb-66-07959 163  11.90579321306135 run1
214 0 clueweb12-1002wb-20-18538 164  11.90455692864402 run1
214 0 clueweb12-0403wb-14-21533 165  11.903300172274388 run1
214 0 clueweb12-0209wb-37-30731 166  11.894920399484965 run1
214 0 clueweb12-0203wb-73-32078 167  11.893691658001243 run1
214 0 clueweb12-0003wb-61-31945 168  11.891247796103956 run1
214 0 clueweb12-1804wb-06-24686 169  11.886492375536317 run1
214 0 clueweb12-1700tw-01-13799 170  11.886062125020956 run1
214 0 clueweb12-0011wb-62-03765 171  11.884361729872165 run1
214 0 clueweb12-0402wb-30-08361 172  11.88318641996011 run1
214 0 clueweb12-0809wb-35-22670 173  11.879237950051024 run1
214 0 clueweb12-0401wb-25-09498 174  11.87793021112135 run1
214 0 clueweb12-0408wb-26-31829 175  11.877717919294263 run1
214 0 clueweb12-1812wb-54-01554 176  11.868087772772773 run1
214 0 clueweb12-0107wb-82-19323 177  11.867098726249518 run1
214 0 clueweb12-0807wb-31-18328 178  11.866369522429629 run1
214 0 clueweb12-0411wb-47-14286 179  11.86282804152576 run1
214 0 clueweb12-1502wb-65-10621 180  11.86282804152576 run1
214 0 clueweb12-1301wb-53-25827 181  11.859680476248165 run1
214 0 clueweb12-0107wb-00-12757 182  11.858084923097678 run1
214 0 clueweb12-0109wb-61-07769 183  11.853583120480309 run1
214 0 clueweb12-0001wb-20-04942 184  11.847209249365662 run1
214 0 clueweb12-1804wb-55-03111 185  11.844035198359968 run1
214 0 clueweb12-1905wb-83-23865 186  11.834413310959146 run1
214 0 clueweb12-1615wb-72-14407 187  11.8039847742767 run1
214 0 clueweb12-0207wb-15-16294 188  11.797964087871032 run1
214 0 clueweb12-1017wb-96-09191 189  11.795044707522779 run1
214 0 clueweb12-0205wb-83-21747 190  11.794661954442521 run1
214 0 clueweb12-0003wb-84-12101 191  11.793258964033267 run1
214 0 clueweb12-0911wb-16-20604 192  11.79298911896019 run1
214 0 clueweb12-0202wb-99-10371 193  11.791738899101077 run1
214 0 clueweb12-0205wb-45-16151 194  11.789905038866848 run1
214 0 clueweb12-0401tw-14-01801 195  11.787141162293516 run1
214 0 clueweb12-1315wb-18-20028 196  11.770803053447443 run1
214 0 clueweb12-1705wb-76-20550 197  11.769595858834244 run1
214 0 clueweb12-1617wb-18-04963 198  11.751656134379402 run1
214 0 clueweb12-0202wb-89-22103 199  11.739152629448494 run1
214 0 clueweb12-0703wb-75-23327 200  11.738935411638268 run1
214 0 clueweb12-1805wb-00-32090 201  11.725441238997815 run1
214 0 clueweb12-1311wb-06-15912 202  11.722881435208382 run1
214 0 clueweb12-1002wb-28-10594 203  11.716180901778333 run1
214 0 clueweb12-1608wb-18-27557 204  11.709358560661316 run1
214 0 clueweb12-0815wb-87-08839 205  11.703203974521013 run1
214 0 clueweb12-0105wb-87-17612 206  11.68723248512692 run1
214 0 clueweb12-1410wb-71-08285 207  11.686111262579322 run1
214 0 clueweb12-0006wb-79-17098 208  11.68576862023657 run1
214 0 clueweb12-1406wb-12-16638 209  11.679931703050919 run1
214 0 clueweb12-1409wb-01-21052 210  11.679931703050919 run1
214 0 clueweb12-0609wb-35-03549 211  11.676527097712178 run1
214 0 clueweb12-0805wb-35-36460 212  11.673156118384417 run1
214 0 clueweb12-0711wb-88-21573 213  11.669245500939912 run1
214 0 clueweb12-0711wb-88-21590 214  11.669245500939912 run1
214 0 clueweb12-0305wb-18-19233 215  11.668848561968957 run1
214 0 clueweb12-0813wb-43-06367 216  11.668323826344341 run1
214 0 clueweb12-1812wb-15-19067 217  11.667099401558822 run1
214 0 clueweb12-1505wb-54-02354 218  11.666069272700016 run1
214 0 clueweb12-1415wb-77-16473 219  11.664424295669821 run1
214 0 clueweb12-0404wb-18-27339 220  11.663215870355002 run1
214 0 clueweb12-1713wb-26-14574 221  11.663045727204972 run1
214 0 clueweb12-1008wb-63-22620 222  11.659100558647843 run1
214 0 clueweb12-0712wb-68-22718 223  11.658281543055068 run1
214 0 clueweb12-0207wb-94-04420 224  11.657117922558854 run1
214 0 clueweb12-0704wb-45-22618 225  11.654295810992862 run1
214 0 clueweb12-0102wb-48-19448 226  11.646228958962402 run1
214 0 clueweb12-0102wb-48-19454 227  11.646228958962402 run1
214 0 clueweb12-0308wb-04-00989 228  11.641683704451298 run1
214 0 clueweb12-0404wb-38-13802 229  11.640677999705158 run1
214 0 clueweb12-0910wb-33-08467 230  11.62533303520409 run1
214 0 clueweb12-0010wb-91-10775 231  11.624158715926713 run1
214 0 clueweb12-0000wb-27-15113 232  11.622520921656468 run1
214 0 clueweb12-0000wb-27-15113.txt 233  11.622520921656468 run1
214 0 clueweb12-0104wb-81-03123 234  11.616619048895972 run1
214 0 clueweb12-0402wb-41-17199 235  11.611414527623115 run1
214 0 clueweb12-1004wb-75-09627 236  11.603784015723594 run1
214 0 clueweb12-0104wb-60-10323 237  11.5910676502165 run1
214 0 clueweb12-0012wb-15-12287 238  11.535993796233532 run1
214 0 clueweb12-0010wb-91-10771 239  11.532219319362879 run1
214 0 clueweb12-0012wb-92-00475 240  11.521744989032156 run1
214 0 clueweb12-0607wb-55-14514 241  11.510624662406466 run1
214 0 clueweb12-0200tw-72-02253 242  11.469189877663812 run1
214 0 clueweb12-0404wb-02-02634 243  11.45301178019792 run1
214 0 clueweb12-0006wb-79-17102 244  11.442436679799751 run1
214 0 clueweb12-0206wb-85-22605 245  11.440670379909898 run1
214 0 clueweb12-1901wb-46-09870 246  11.355098155341112 run1
214 0 clueweb12-0404wb-13-29201 247  11.30417077278204 run1
214 0 clueweb12-0406wb-69-31364 248  11.17401026007025 run1
214 0 clueweb12-0904wb-37-09629 249  11.124798501374936 run1
214 0 clueweb12-1808wb-41-07805 250  11.124798501374936 run1
214 0 clueweb12-1301wb-88-27355 251  11.117234939023183 run1
214 0 clueweb12-1414wb-05-06393 252  11.115113001412997 run1
214 0 clueweb12-0911wb-47-26215 253  11.11333492254867 run1
214 0 clueweb12-0207wb-27-19411 254  11.100313658672052 run1
214 0 clueweb12-0200wb-94-12905 255  11.032748156397302 run1
214 0 clueweb12-0203wb-66-01934 256  10.887111690112542 run1
214 0 clueweb12-0506wb-54-27858 257  10.800538707659497 run1
214 0 clueweb12-0002wb-85-11186 258  10.233265693567843 run1
214 0 clueweb12-0000wb-46-08818 259  10.221625004345915 run1
214 0 clueweb12-0000wb-46-08818.txt 260  10.221625004345915 run1
214 0 clueweb12-0814wb-79-16461 261  10.036211608188447 run1
214 0 clueweb12-0100wb-43-25360 262  8.069318408450433 run1
214 0 clueweb12-1715wb-65-00321 263  7.92955397602031 run1
214 0 clueweb12-0011wb-71-10004 264  7.120293750229418 run1
214 0 clueweb12-0602wb-07-28391 265  6.820229910482493 run1
214 0 clueweb12-0606wb-15-11757 266  6.783209041538754 run1
214 0 clueweb12-0602wb-13-22523 267  6.3601738807469825 run1
214 0 clueweb12-1504wb-04-04052 268  6.351147063967579 run1
214 0 clueweb12-1908wb-52-06038.html 269  6.194612693229146 run1
214 0 clueweb12-0411wb-56-22724 270  6.098046996740326 run1
214 0 clueweb12-0011wb-73-29217 271  5.992349412753326 run1
214 0 clueweb12-1100tw-18-08929 272  5.91410629236601 run1
214 0 clueweb12-1100tw-18-08930 273  5.91410629236601 run1
214 0 clueweb12-0200wb-36-14445 274  5.9092563824297475 run1
214 0 clueweb12-1300tw-66-00071 275  5.769325999693603 run1
214 0 clueweb12-0208wb-20-31789 276  5.767997447900813 run1
214 0 clueweb12-1315wb-89-01760 277  5.705757676937369 run1
214 0 clueweb12-1602wb-02-02632 278  5.699413924994235 run1
214 0 clueweb12-0811wb-67-17471 279  5.660397937670522 run1
214 0 clueweb12-0205wb-86-05142 280  5.643040780138536 run1
214 0 clueweb12-1708wb-50-15127 281  5.635107498015784 run1
214 0 clueweb12-1009wb-15-07078 282  5.6177451321138605 run1
214 0 clueweb12-1601wb-41-23587 283  5.521967205673111 run1
214 0 clueweb12-0817wb-62-16267 284  5.4160988100128185 run1
214 0 clueweb12-0410wb-15-08686 285  5.414365349296666 run1
214 0 clueweb12-1502wb-19-29250 286  5.359156783992883 run1
214 0 clueweb12-0208wb-44-07199 287  5.347775318701337 run1
214 0 clueweb12-0402wb-17-30671 288  5.343060176296284 run1
214 0 clueweb12-0311wb-60-09147 289  5.317532626496202 run1
214 0 clueweb12-1100wb-63-16576 290  5.283140610010745 run1
214 0 clueweb12-0503wb-56-28835 291  5.246583228073455 run1
214 0 clueweb12-1100wb-56-08701 292  5.179912249084425 run1
214 0 clueweb12-0009wb-20-04575 293  5.1768284739046475 run1
214 0 clueweb12-0713wb-23-25061 294  5.175727593048778 run1
214 0 clueweb12-0107wb-03-14032 295  5.165588295916397 run1
214 0 clueweb12-0107wb-11-11264 296  5.165588295916397 run1
214 0 clueweb12-0002wb-72-32199 297  5.084686930892116 run1
214 0 clueweb12-0406wb-57-31747 298  5.028715688808113 run1
214 0 clueweb12-0804wb-79-24922 299  5.016661845477136 run1
214 0 clueweb12-1117wb-27-04072 300  5.007257800969093 run1
214 0 clueweb12-0311wb-40-25200 301  4.97252667132461 run1
214 0 clueweb12-0311wb-46-23587 302  4.97252667132461 run1
214 0 clueweb12-0311wb-60-09175 303  4.97252667132461 run1
214 0 clueweb12-0002wb-85-18818 304  4.921400049439818 run1
214 0 clueweb12-1811wb-66-00168 305  4.88322521355838 run1
214 0 clueweb12-0504wb-30-32140 306  4.881568708751248 run1
214 0 clueweb12-1807wb-28-23203 307  4.871100219752984 run1
214 0 clueweb12-1800tw-57-04398 308  4.867086043363313 run1
214 0 clueweb12-0714wb-81-16008 309  4.859135837919402 run1
214 0 clueweb12-1111wb-02-08888 310  4.8341411938999705 run1
214 0 clueweb12-0001wb-81-09251 311  4.809179509242829 run1
214 0 clueweb12-1811wb-61-29801 312  4.733707138192676 run1
214 0 clueweb12-0209wb-14-23528 313  4.721567585956112 run1
214 0 clueweb12-0102wb-05-32110 314  4.6956481078483465 run1
214 0 clueweb12-1117wb-30-08164 315  4.6956481078483465 run1
214 0 clueweb12-1602wb-13-07991 316  4.6932462070070695 run1
214 0 clueweb12-0809wb-37-29898 317  4.678047554878964 run1
214 0 clueweb12-0211wb-95-10726 318  4.675450509718379 run1
214 0 clueweb12-1802wb-60-07677 319  4.6731236800884375 run1
214 0 clueweb12-0805wb-52-01527 320  4.6654048127701255 run1
214 0 clueweb12-1713wb-61-31956 321  4.648799713474368 run1
214 0 clueweb12-0013wb-05-13770 322  4.600221713247363 run1
214 0 clueweb12-0407wb-22-23723 323  4.579304124368566 run1
214 0 clueweb12-1103wb-99-21628 324  4.5596815454826665 run1
214 0 clueweb12-1201tw-08-15979 325  4.465741181066383 run1
214 0 clueweb12-0605wb-79-14310 326  4.460407326284905 run1
214 0 clueweb12-0608wb-06-27359 327  4.453324873363383 run1
214 0 clueweb12-0611wb-11-24228 328  4.4099469736937245 run1
214 0 clueweb12-0206wb-04-27116 329  4.407150908739988 run1
214 0 clueweb12-1807wb-67-21484 330  4.350162394299538 run1
214 0 clueweb12-0606wb-42-07759 331  4.347224009085643 run1
214 0 clueweb12-0212wb-09-16791 332  4.34628305093129 run1
214 0 clueweb12-0606wb-77-13409 333  4.345881691796293 run1
214 0 clueweb12-0601wb-76-01743 334  4.340521294708717 run1
214 0 clueweb12-0302wb-05-04478 335  4.337846406478673 run1
214 0 clueweb12-0700wb-41-28464 336  4.283050048843557 run1
214 0 clueweb12-1910wb-65-07886 337  4.278873748522415 run1
214 0 clueweb12-0208wb-31-10787 338  4.265645508025404 run1
214 0 clueweb12-1802wb-68-05084 339  4.255216323947564 run1
214 0 clueweb12-0605wb-42-14767 340  4.234938840401761 run1
214 0 clueweb12-1804wb-12-17154 341  4.164924309851865 run1
214 0 clueweb12-1607wb-17-04561 342  4.155207140013041 run1
214 0 clueweb12-0209wb-13-20397 343  4.14902676121375 run1
214 0 clueweb12-1606wb-92-16313 344  4.131857710978062 run1
214 0 clueweb12-1607wb-17-04564 345  4.131857710978062 run1
214 0 clueweb12-1600tw-08-15147 346  4.129996050863418 run1
214 0 clueweb12-0009wb-33-00709 347  4.12950909933484 run1
214 0 clueweb12-0401wb-19-02414 348  4.12950909933484 run1
214 0 clueweb12-1600tw-08-00562 349  4.126944634137633 run1
214 0 clueweb12-1606wb-92-16310 350  4.123699750196834 run1
214 0 clueweb12-1606wb-92-16309 351  4.11828482760323 run1
214 0 clueweb12-1606wb-98-14001 352  4.11828482760323 run1
214 0 clueweb12-0405wb-73-02913 353  4.1182272162938025 run1
214 0 clueweb12-0009wb-63-27896 354  4.1182272162938025 run1
214 0 clueweb12-1804wb-40-14381 355  4.111542645909459 run1
214 0 clueweb12-0700wb-41-28465 356  4.110648709273978 run1
214 0 clueweb12-1606wb-92-16311 357  4.1088539611301265 run1
214 0 clueweb12-1607wb-17-04563 358  4.1088539611301265 run1
214 0 clueweb12-0507wb-50-17274 359  4.107983606413852 run1
214 0 clueweb12-1803wb-94-16587 360  4.106169933017818 run1
214 0 clueweb12-1804wb-02-17902 361  4.106169933017818 run1
214 0 clueweb12-1804wb-24-05398 362  4.106169933017818 run1
214 0 clueweb12-1206wb-95-10776 363  4.100261157974128 run1
214 0 clueweb12-1700wb-80-20977 364  4.086382546420716 run1
214 0 clueweb12-0009wb-52-09281 365  4.077182217295943 run1
214 0 clueweb12-1606wb-98-13994 366  4.076948818280534 run1
214 0 clueweb12-1607wb-17-04558 367  4.076948818280534 run1
214 0 clueweb12-1804wb-24-05399 368  4.076948818280534 run1
214 0 clueweb12-1606wb-92-16307 369  4.063847028885679 run1
214 0 clueweb12-1607wb-07-28612 370  4.063847028885679 run1
214 0 clueweb12-1804wb-12-17155 371  4.059938099416264 run1
214 0 clueweb12-1804wb-49-25025 372  4.059938099416264 run1
214 0 clueweb12-1803wb-72-26780 373  4.056039060921664 run1
214 0 clueweb12-1804wb-40-14382 374  4.056039060921664 run1
214 0 clueweb12-1804wb-12-17156 375  4.054741571555551 run1
214 0 clueweb12-1804wb-12-17157 376  4.054741571555551 run1
214 0 clueweb12-0710wb-92-00688 377  4.054653874636142 run1
214 0 clueweb12-1607wb-07-28608 378  4.053445174460094 run1
214 0 clueweb12-1607wb-26-06930 379  4.053445174460094 run1
214 0 clueweb12-0701wb-07-13177 380  4.049828132385793 run1
214 0 clueweb12-1606wb-94-02140 381  4.0495625201003715 run1
214 0 clueweb12-1607wb-17-04560 382  4.0495625201003715 run1
214 0 clueweb12-1606wb-76-06182 383  4.048270475408905 run1
214 0 clueweb12-1606wb-94-02139 384  4.045689636222841 run1
214 0 clueweb12-1606wb-98-13999 385  4.045689636222841 run1
214 0 clueweb12-1606wb-92-16312 386  4.043113119630988 run1
214 0 clueweb12-1606wb-94-02144 387  4.043113119630988 run1
214 0 clueweb12-1507wb-64-20720 388  4.039333750680246 run1
214 0 clueweb12-1804wb-62-01680 389  4.035071079025625 run1
214 0 clueweb12-1503wb-97-07530 390  4.02908287562555 run1
214 0 clueweb12-0202wb-22-29847 391  4.023320749555445 run1
214 0 clueweb12-1606wb-98-13993 392  4.022655034421881 run1
214 0 clueweb12-1606wb-68-27569 393  4.016317398463955 run1
214 0 clueweb12-1606wb-68-27570 394  4.016317398463955 run1
214 0 clueweb12-1803wb-94-16589 395  4.0150530086724485 run1
214 0 clueweb12-1606wb-92-16303 396  4.00748850042232 run1
214 0 clueweb12-0001wb-45-09807 397  4.0030679722968925 run1
214 0 clueweb12-0006wb-42-31502 398  4.002235924133464 run1
214 0 clueweb12-1606wb-68-27571 399  3.9999611744323005 run1
214 0 clueweb12-1607wb-07-28609 400  3.9999611744323005 run1
214 0 clueweb12-1409wb-55-07729 401  3.988709375546219 run1
214 0 clueweb12-1407wb-14-19984 402  3.988179390636088 run1
214 0 clueweb12-1607wb-07-28611 403  3.9775990027636148 run1
214 0 clueweb12-0715wb-83-27742 404  3.9699246715410266 run1
214 0 clueweb12-1509wb-00-18274 405  3.9644526294117908 run1
214 0 clueweb12-1303wb-95-03059 406  3.9428912956560165 run1
214 0 clueweb12-1304wb-17-02291 407  3.9428912956560165 run1
214 0 clueweb12-0201wb-95-02110 408  3.940679631824967 run1
214 0 clueweb12-0411wb-38-05884 409  3.921625345639069 run1
214 0 clueweb12-0507wb-50-17276 410  3.8753304531512436 run1
214 0 clueweb12-0700tw-49-14191 411  3.8604196364498344 run1
214 0 clueweb12-0700tw-49-14192 412  3.8382399504862263 run1
214 0 clueweb12-1404wb-58-10064 413  3.8237235477990845 run1
214 0 clueweb12-0501wb-99-30083 414  3.819217678429088 run1
214 0 clueweb12-0800tw-58-07621 415  3.8090604749860697 run1
214 0 clueweb12-1400tw-59-07198 416  3.8090604749860697 run1
214 0 clueweb12-0604wb-61-19535 417  3.79479702623964 run1
214 0 clueweb12-0502wb-40-05005 418  3.7907003547186755 run1
214 0 clueweb12-0011wb-25-13555 419  3.784017429018448 run1
214 0 clueweb12-0312wb-01-04504 420  3.780451671982928 run1
214 0 clueweb12-0506wb-68-19709 421  3.774840784798468 run1
214 0 clueweb12-0312wb-22-12394 422  3.774840784798468 run1
214 0 clueweb12-0209wb-30-01052 423  3.7703489616029255 run1
214 0 clueweb12-1811wb-23-08447 424  3.7636545830478387 run1
214 0 clueweb12-0101wb-82-10173 425  3.763044063094284 run1
214 0 clueweb12-1116wb-33-26363 426  3.762578529399669 run1
214 0 clueweb12-0100wb-86-20830 427  3.754985172810552 run1
214 0 clueweb12-0012wb-23-03355 428  3.7446849374879627 run1
214 0 clueweb12-0612wb-24-07469 429  3.739215714720496 run1
214 0 clueweb12-0612wb-40-03876 430  3.7241246664900873 run1
214 0 clueweb12-0300wb-65-27893 431  3.7184031429270266 run1
214 0 clueweb12-0411wb-74-17797 432  3.718388905343227 run1
214 0 clueweb12-1904wb-31-22546 433  3.7172173450602295 run1
214 0 clueweb12-1604wb-09-12282 434  3.714510390488554 run1
214 0 clueweb12-0311wb-46-23601 435  3.7096850010798965 run1
214 0 clueweb12-0300wb-72-31927 436  3.707193597446897 run1
214 0 clueweb12-0402wb-10-27016 437  3.699963033795077 run1
214 0 clueweb12-1906wb-38-01319 438  3.6989045577004536 run1
214 0 clueweb12-0304wb-02-08999 439  3.686448855130744 run1
214 0 clueweb12-0609wb-84-09436 440  3.640126657298351 run1
214 0 clueweb12-0013wb-62-26394 441  3.6300089009993943 run1
214 0 clueweb12-0306wb-35-20583 442  3.6198651278169423 run1
214 0 clueweb12-1312wb-23-05471 443  3.5996834295362885 run1
214 0 clueweb12-0000tw-35-20780 444  3.5892141545325082 run1
214 0 clueweb12-0000tw-35-20780.txt 445  3.5892141545325082 run1
214 0 clueweb12-0011wb-44-10471 446  3.5874671556456637 run1
214 0 clueweb12-0002wb-97-23402 447  3.584843112182052 run1
214 0 clueweb12-1801wb-40-24667 448  3.5842892215747093 run1
214 0 clueweb12-0211wb-67-18399 449  3.5742298690232093 run1
214 0 clueweb12-0311wb-40-25169 450  3.5497083472925137 run1
214 0 clueweb12-0311wb-46-23550 451  3.5497083472925137 run1
214 0 clueweb12-0311wb-46-23551 452  3.5497083472925137 run1
214 0 clueweb12-0103wb-45-23813 453  3.537258375573179 run1
214 0 clueweb12-0101wb-25-05852 454  3.535846526008937 run1
214 0 clueweb12-0609wb-24-01197 455  3.533583078092613 run1
214 0 clueweb12-0817wb-44-15915 456  3.5290951722828936 run1
214 0 clueweb12-1309wb-90-17617 457  3.5208353005342605 run1
214 0 clueweb12-0211wb-36-05799 458  3.494903115187794 run1
214 0 clueweb12-0209wb-51-27835 459  3.4824253851613065 run1
214 0 clueweb12-0604wb-11-04733 460  3.465242007703008 run1
214 0 clueweb12-0013wb-66-23521 461  3.4634740968508066 run1
214 0 clueweb12-0204wb-20-27002 462  3.457962419204952 run1
214 0 clueweb12-0206wb-83-21493 463  3.457962419204952 run1
214 0 clueweb12-1217wb-30-00890 464  3.437987311109518 run1
214 0 clueweb12-1714wb-27-16466 465  3.437573063000465 run1
214 0 clueweb12-1714wb-27-16467 466  3.4258346465168295 run1
214 0 clueweb12-0308wb-17-13370 467  3.413529817861589 run1
214 0 clueweb12-0000wb-16-29788 468  3.409365665401902 run1
214 0 clueweb12-0000wb-16-29788.txt 469  3.409365665401902 run1
214 0 clueweb12-0512wb-47-10092 470  3.408864669533963 run1
214 0 clueweb12-0101wb-06-30496 471  3.372722686426347 run1
214 0 clueweb12-0112wb-61-03494 472  3.371161341491577 run1
214 0 clueweb12-0402wb-13-06714 473  3.369768274160252 run1
214 0 clueweb12-0305wb-34-10672 474  3.362215053831831 run1
214 0 clueweb12-0006wb-33-06695 475  3.3587774888357305 run1
214 0 clueweb12-1705wb-23-00782 476  3.3492086600027946 run1
214 0 clueweb12-0916wb-42-21666 477  3.3449720639961877 run1
214 0 clueweb12-0301wb-05-32365 478  3.3366342030516036 run1
214 0 clueweb12-0701wb-14-06076 479  3.333563120389491 run1
